,vocal sdr,bass sdr,drums sdr,other sdr,Overall sdr,vocal isr,bass isr,drums isr,other isr,Overall isr,vocal sir,bass sir,drums sir,other sir,Overall sir,vocal sar,bass sar,drums sar,other sar,Overall sar,Pred vocal sdr,Pred bass sdr,Pred drums sdr,Pred other sdr,Pred Overall sdr,Pred vocal isr,Pred bass isr,Pred drums isr,Pred other isr,Pred Overall isr,Pred vocal sir,Pred bass sir,Pred drums sir,Pred other sir,Pred Overall sir,Pred vocal sar,Pred bass sar,Pred drums sar,Pred other sar,Pred Overall sar
10,4.97384381724639,6.64336712045024,12.3194733680522,6.47256295539529,7.60231181528603,14.885632924308,10.3819485227945,17.72478839024,9.46556257856159,13.114483103976,inf,inf,inf,inf,inf,8.62936353098079,6.24734966272807,12.7748253458485,6.61059637872385,8.56553372957031,5.8654221542098,12.8310961433073,22.4986034139995,5.29227368116607,11.6218488481707,28.5734888829665,15.9855050505667,39.9681623782527,14.3069042593954,24.7085151427954,inf,inf,inf,inf,inf,6.20052033847902,14.206920091629,22.6199912332783,4.26225812719135,11.8224224476444
11,10.0512758520179,20.1538375632153,8.77959054052044,6.45429854110018,11.3597506242134,13.1561055284166,25.9898104517284,9.38690117009434,21.7312193812857,17.5660091328812,inf,inf,inf,inf,inf,14.7720113599978,21.1310943738606,16.6356309667134,6.10706861554632,14.6614513290295,16.9462311392206,7.71130682751812,12.0704164371945,7.62564849553925,11.0884007248681,27.3142234967201,14.9030979234296,12.4611168430311,15.5213663216015,17.5499511461956,inf,inf,inf,inf,inf,17.3371151236363,10.2583554224881,20.4503173044875,10.0716384926352,14.5293565858118
12,7.70515901541805,10.053705753344,11.8100858427636,10.4388836667572,10.0019585695707,25.3483592351551,15.127477620188,15.8352004239773,14.3573899018326,17.6671067952883,inf,inf,inf,inf,inf,7.56372484987297,10.5981919300663,13.6867473169895,11.2958431076705,10.7861268011498,9.9938082540867,14.8342265048901,17.7841853226768,13.0180315387705,13.907562905106,12.3866494230383,27.4957281469578,25.5179559590239,29.06582936598,23.61654072375,inf,inf,inf,inf,inf,21.7262778345194,15.4739003353999,18.5101564417321,13.0134804656721,17.1809537693309
13,10.4842082032608,9.81851843848545,4.26132919310282,12.7173688167035,9.32035616288813,18.7766193682974,12.7936994883023,13.9541130706426,14.6478306210217,15.043065637066,inf,inf,inf,inf,inf,7.50147020446825,13.7594290344436,5.09080617408033,17.3542934265802,10.9264997098931,3.663361775101,11.8475599802861,10.7511634296527,13.8626904314423,10.0311939041205,-6.48866367861359,20.9470531666556,21.4602764529459,28.3728309540269,16.0728742237537,inf,inf,inf,inf,inf,1.05603890699767,12.0795657226713,11.4732344885929,13.9900810270735,9.64973003633387
14,13.8261101610351,9.84785863734319,10.1128308583132,17.2580114854159,12.7612027855268,29.9934868002314,13.5503981186393,14.500461104333,21.4284766318543,19.8682056637645,inf,inf,inf,inf,inf,13.6792929885375,10.2236536804626,10.4466830226079,18.9169075962368,13.3166343219612,9.93043796560926,15.1552354485771,17.7486177647275,12.2892969623562,13.7808970353175,11.8813966974269,24.9316190996005,27.277867530082,16.6721742532194,20.1907643950822,inf,inf,inf,inf,inf,16.6056187917716,15.0074874694217,17.9066815730109,15.6907236939105,16.3026278820287
15,-15.6413262148151,7.12662007366005,10.1283603760677,8.27357165082278,2.47180647143387,16.0496216519108,8.71990393905378,10.9604652532492,9.65902639707369,11.3472543103219,inf,inf,inf,inf,inf,-16.1421128996615,8.45529115346606,15.2473154484326,10.5841013924031,4.53614877366006,-11.8415768359193,11.4189415841797,14.1140973197182,13.2232320688417,6.72867353420507,20.5854838261164,12.6925695572694,14.521450097871,15.7950281218273,15.898632900771,inf,inf,inf,inf,inf,-10.9031225259122,15.1636749032956,22.6427135529141,15.2317066071609,10.5337431343646
16,10.406465693979,10.7783393799778,7.06583562740759,10.7425100152111,9.7482876791439,14.3998536772144,14.7907255607005,9.0990975704595,11.0581298671517,12.3369516688815,inf,inf,inf,inf,inf,10.9487326827661,11.5619675491632,7.67449738326628,20.4978006757062,12.6707495727254,11.0383966060805,18.5723238283364,10.0061733417081,17.9967973385517,14.4034227786692,27.2380949858594,29.5623769575514,10.5336151230638,19.533098883738,21.7167964875532,inf,inf,inf,inf,inf,11.4631885501152,19.0620845531212,17.0022281589955,22.5790699434168,17.5266428014122
17,-2.15147216418995,6.94249956683565,2.32540347417264,13.4559395924538,5.14309261731804,20.4871168451005,9.59745781179698,8.8565807591527,24.4247444188622,15.8414749587281,inf,inf,inf,inf,inf,-2.49094668324347,7.23576415963562,2.93344386145979,13.6763781452135,5.33865987076636,2.59743805924401,11.9880679179614,5.83263626360687,13.1970979313556,8.40381004304196,14.9248731202609,13.1329141843578,10.6838067671252,16.6591552131492,13.8501873212233,inf,inf,inf,inf,inf,8.53052495810164,16.8962779750372,8.44437250313528,18.3045599359871,13.0439338430653
18,2.98800690529609,1.48940952417491,11.3456751874929,9.99112912672593,6.45355518592245,12.6489110810782,9.08994200312127,17.5723957638802,10.6933145058552,12.5011408384837,inf,inf,inf,inf,inf,2.04591118495571,-1.12848073607236,11.4773237963663,16.4832544872106,7.21950218311507,16.4556397802934,8.25280639903442,22.2395185681913,11.946862105961,14.72370671337,26.2162139977296,11.7425376268307,32.1694568346241,15.1553369101001,21.3208863423211,inf,inf,inf,inf,inf,16.9517328504596,8.70329044685665,22.582144950525,13.2886336667427,15.381450478646
19,14.9770829677869,6.86621967617942,8.88487638446381,3.85578585151356,8.64599121998593,18.3834379487846,15.3322385709217,9.37867740464963,18.2072042291172,15.3253895383683,inf,inf,inf,inf,inf,16.8821425925484,6.02443990711797,15.3841934765996,3.00057854862102,10.3228386312217,15.4182039177391,12.6704187543372,10.8591419749933,9.27498388759863,12.0556871336671,17.7954979369962,29.3379317423492,11.3603980711916,24.3626394574879,20.7141168020062,inf,inf,inf,inf,inf,20.2856555477964,12.6454470242211,17.8829711761587,9.78868196656628,15.1506889286856
20,8.12721485438243,6.91956114570363,11.1911702384713,5.65259504475039,7.97263532082694,8.62335266865982,8.90672484070531,12.2763479744843,7.9135283871299,9.42998846774483,inf,inf,inf,inf,inf,15.3385590311993,8.46343238279785,15.880642841432,5.77208754932562,11.3636804511887,12.684585139064,11.2417010335105,16.3001382132212,5.86236747247954,11.5221979645688,13.4226015258653,14.3950268304201,17.4000140561567,10.0704638076073,13.8220265550124,inf,inf,inf,inf,inf,19.4155800107169,13.0146444491356,20.8296916710571,5.01372669110898,14.5684107055047
21,16.7986903167028,7.51959298428295,12.0476617090298,15.2902487335054,12.9140484358802,19.6005627198416,27.2199944319428,21.8846392828757,24.7234259600571,23.3571555986793,inf,inf,inf,inf,inf,19.7949625940395,7.3525611710884,11.8730545826047,15.2875453870501,13.5770309336957,13.5348097036174,11.4654037176361,14.1300885541384,9.16681362732674,12.0742789006797,16.7021182743853,15.5018619268152,21.5037327781305,14.5343424396758,17.0605138547517,inf,inf,inf,inf,inf,18.4970722339848,15.05308913237,15.6658530371508,12.3888312866677,15.4012114225433
22,13.6480745339617,11.0242426374235,8.07429225956972,8.70466287584208,10.3628180766993,16.4276634453842,30.9395128274575,10.7533660716145,10.4864539577016,17.1517490755394,inf,inf,inf,inf,inf,15.5925312969962,10.9491763783917,8.84818010761235,10.7287199652018,11.5296519370505,15.8252743015449,10.6106278097095,11.8671609257706,14.4067309306821,13.1774484919268,20.9930659648342,11.6745339217921,13.6591694289031,16.0548743173727,15.5954109082255,inf,inf,inf,inf,inf,18.2242645234964,19.4990329038391,14.9373692003341,16.6036761529024,17.316085695143
23,-38.465842904598,0,23.6921956649116,15.2267807464078,0.113283376680345,12.212166546189,0,39.9184694040795,15.9229007252318,17.0133841688751,inf,0,inf,inf,inf,-40.8056790010695,0,23.7632354587303,23.5280745214684,1.62140774478231,-22.7727897787711,0,14.9649200535502,9.80709121411843,0.499805372224373,23.39934260558,0,16.1058378945547,28.9823077508485,17.1218720627458,inf,0,inf,inf,inf,-23.0395762065995,0,23.7389927686235,10.0146087805374,2.67850633564035
24,-1.1529735883267,11.915114423009,3.52547301376746,10.6958471801579,6.24586525715191,9.11808652803967,13.7398084036566,8.23073566161305,11.7214420434846,10.7025181591985,inf,inf,inf,inf,inf,-0.660659664656721,14.5106175955713,1.08822641505742,14.8603880909644,7.44964310923409,5.25417472303562,15.447038010229,10.0283161770727,18.0423859564272,12.1929787166911,16.3561686295428,30.6983258823554,10.5457038715608,19.551382636806,19.2878952550662,inf,inf,inf,inf,inf,6.6418532688698,15.3628156843496,16.5241920714515,22.2991612963151,15.2070055802465
25,-17.2987623646799,3.00170309077299,8.78815167521364,1.07872343758871,-1.10754604027614,5.5731554804938,9.08588655759614,14.1048898265692,12.7036216800359,10.3668883861738,inf,inf,inf,inf,inf,-16.9207195507366,0.537260880642741,8.6236583560385,-0.858753961554477,-2.15463856890245,-11.5496138655641,6.76968333931448,13.0238983446056,7.77670788163687,4.00516892499821,14.496530004229,8.86648136860137,14.6639821080507,14.9555015049181,13.2456237464498,inf,inf,inf,inf,inf,-11.1602343380374,7.08470946809436,16.6682377786501,7.02359792320492,4.904077707978
26,9.01065408148307,-0.6147812690547,1.03233661586534,4.97856281300675,3.60169306032511,23.2394108828584,13.052145318189,15.6153019557518,14.0157313202568,16.480647369264,inf,inf,inf,inf,inf,8.68643482982128,-2.16807033704448,-0.261791800254117,3.76557151347082,2.50553605149838,10.1149665019907,12.0765945818011,10.5345362480126,13.6918801213224,11.6044943632817,14.1343500368729,17.0826785523573,16.1094922587537,17.0499745946901,16.0941238606685,inf,inf,inf,inf,inf,13.865666627744,12.7242390126359,10.8179979178182,15.2796918693012,13.1718988568748
27,-61.1804476575878,0.748889666599911,9.94350675391261,-4.92014170678451,-13.852048235965,-17.4882253399715,18.4672225501682,10.5034725690015,8.89798288020421,5.09511316485061,inf,inf,inf,inf,inf,-42.9852617928584,0.267214044385089,16.2101369437788,-7.47456562002386,-8.49561910617958,-48.5279899427632,5.11189868815546,10.7571970363267,1.49493369365213,-7.79099013115721,-19.6469917074503,25.3162041491864,10.8600620760723,11.8385358374349,7.09195258881085,inf,inf,inf,inf,inf,-27.2679255987502,5.43494036697357,23.8204515474268,-0.2807095703653,0.426689186321232
28,-25.3277011831733,-4.79248427302163,7.96760307530097,-17.9601334404646,-10.0281789553396,6.24797064247864,23.3797643260825,8.42302444676793,11.5199790835829,12.392684624728,inf,inf,inf,inf,inf,-25.9814466261445,-4.27046628477665,16.2258582924864,-18.7449545860395,-8.19275230111855,-20.5370514841902,5.6639605631574,8.21300281525493,-10.8913163107143,-4.38785110412305,11.7485159666991,20.0484561080985,8.24534429498032,22.1485638789497,15.5477200621819,inf,inf,inf,inf,inf,-20.9758194164563,7.48443517128437,25.4338059135877,-11.1112048360448,0.207804208092759
29,-5.77066344781686,6.51563305300667,6.62823248833457,-8.21923539692489,-0.211508325850127,9.78825230154969,16.0548295340902,9.18019283948028,8.90243093523873,10.9814264025897,inf,inf,inf,inf,inf,-7.88700256648538,5.70317808067359,6.99000436757629,-10.1899543962747,-1.34594362862755,4.11211536943122,9.88587610989436,8.37944311506594,0.878559782557465,5.81399859423725,12.8316739707165,21.0462657789413,8.7613943998803,11.9187742966977,13.6395271115589,inf,inf,inf,inf,inf,3.60036565701707,9.59509839856758,15.0549951452697,-0.944317482471258,6.82653542959578
30,3.84738945543124,8.18106047892451,1.91822347930953,5.18048068344311,4.7817885242771,12.2584360594557,32.1637213820784,11.7029981935065,12.0083869191334,17.0333856385435,inf,inf,inf,inf,inf,2.12641165249994,8.12886337361773,-0.159721928617979,3.70970689025824,3.45131499693948,11.1852114274779,16.7638815704212,7.99673253880089,11.2488556080234,11.7986702861809,18.8287925209586,20.0735714698371,12.3856591641638,15.9157233514192,16.8009366265947,inf,inf,inf,inf,inf,10.9931549513975,20.1369773540911,7.64364795365696,11.5608249468245,12.5836513014925
31,6.4113668684293,-1.96048421230173,4.41990852837587,-9.38066388123167,-0.127468174182058,11.5862235356094,10.5920489621053,22.4521983009662,6.90776986893527,12.884560166904,inf,inf,inf,inf,inf,5.49345485683303,-3.34238467235362,3.83899032500045,-13.0905606468201,-1.77512503433505,12.1410842005543,2.64302474108445,11.0652167807066,-2.82906454317109,5.75506529479358,15.2527978147874,12.4649659465689,32.755261834956,7.37626078790255,16.9623215960537,inf,inf,inf,inf,inf,13.6198254472065,2.88733330656051,10.9723798911605,-6.1582336575821,5.33032624683635
32,0.588332632118238,-0.0250079211683586,-1.55769969622488,4.94967938909352,0.988826100954631,16.7965049515986,8.75379293602114,17.2763234704101,8.19836463747569,12.7562464988764,inf,inf,inf,inf,inf,0.333151436221737,-3.1311936547073,-2.61927354244957,3.89481441776854,-0.380625335791648,5.20674396786306,5.74475319801835,4.65498964798555,8.14246839988122,5.93723880343705,8.88985214805349,8.69572862404309,22.5075414468103,8.52069176738439,12.1534534965728,inf,inf,inf,inf,inf,3.11867851680484,4.97545117651847,4.13134654598986,15.5156400512757,6.93527907264721
33,1.65924052954816,6.15371912017982,3.00185214624834,2.49397953785692,3.32719783345831,12.5710711160765,8.63983383197764,11.8636088327762,13.4752252122568,11.6374347482718,inf,inf,inf,inf,inf,0.187554833098809,5.77953968301362,1.08070964885284,0.857669849841277,1.97636850370164,8.94387618949917,8.32387420378981,7.25877932880654,8.38428238478339,8.22770302671973,21.62229728017,8.99596650135411,12.8525641724967,17.2617777856237,15.1831514349111,inf,inf,inf,inf,inf,8.59657938125817,13.0655563060949,6.42216916659842,7.74725088801645,8.95788893549198
34,6.34581016290495,0.0203264773289537,9.89729463571008,-7.81422528459611,2.11230149783697,12.4090492082123,19.2026405096211,16.4050274238862,9.76367685150652,14.4450984983065,inf,inf,inf,inf,inf,5.63648964358476,-0.0660239165663715,9.814195534016,-10.8837924987553,1.12521719056977,15.1548964414703,6.95099622308628,15.91319150439,-0.104025113350538,9.478764763899,18.6889725805238,16.353433586515,18.0789206491286,10.8283109952343,15.9874094528504,inf,inf,inf,inf,inf,16.7031072935005,8.58156561573605,19.0489461983112,-2.3420547395878,10.49789109199
35,-7.71734747625226,-48.8406023013882,-33.7162434977705,3.05746103082958,-21.8041830611453,7.52585431628012,-7.72404764884863,14.8445098390107,18.2052449495663,8.21289036400211,inf,inf,inf,inf,inf,-3.92849974462594,-39.3237041704717,-35.0415497532047,2.2646927900367,-19.0072652195664,-3.8985042716228,-38.72726417904,-24.2609301977738,8.24725265838448,-14.659861497513,0.985053938933864,0.375265975393027,18.3003208582002,29.9764187145465,12.4092648717684,inf,inf,inf,inf,inf,-5.43505466613005,-36.9695330870053,-25.1937721953756,8.40073043388488,-14.7994073786565
36,1.46096041837875,10.6390173480378,4.92467339763773,1.07776138792567,4.525603137995,5.66427230984362,20.5767600171771,21.6656747518476,9.00686455067881,14.2283929073868,inf,inf,inf,inf,inf,0.331066152419447,10.3583995221234,4.40578150074465,-1.41562921140872,3.41990449096969,7.89462512306936,20.3205525667032,12.174267433635,7.46223250351497,11.9629194067306,12.0536819495113,30.4455945540264,27.5289621876803,10.3372764346935,20.0913787814779,inf,inf,inf,inf,inf,7.38022487930378,20.8405185990769,12.1956070835511,7.51228404894093,11.9821586527182
37,-1.88061386881142,-1.15392011855892,2.45724138857931,4.04442761781754,0.866783754756626,8.53108096220768,20.8569639973742,8.4567766406015,13.9066286875734,12.9378625719392,inf,inf,inf,inf,inf,-4.48346179874902,-1.56873543726906,0.280011557968915,2.64426503703736,-0.781980160252949,3.63611178457583,5.24967000107457,5.42912357967795,9.75389588787926,6.0172003133019,9.33799046152141,26.0765873956932,7.03895092908079,23.5629380441218,16.5041167076043,inf,inf,inf,inf,inf,3.67849317495745,5.70568830708394,7.33753605733347,9.3053555963656,6.50676828393512
38,0.912280667129367,-11.8729078222398,-0.686557531284283,5.73320284755082,-1.47849545971098,10.8959274857129,9.41642290721672,14.3080526881996,8.9264782403402,10.8867203303673,inf,inf,inf,inf,inf,-0.711128339834914,-12.1843912875964,-2.26980656602841,5.19821404401526,-2.49177803736112,5.21895209054877,-5.14034768621966,6.36572549289546,9.50951877593344,3.9884621682895,17.6322608316461,15.194216462113,13.7489761306369,10.0404591455641,14.15397814249,inf,inf,inf,inf,inf,4.64395706613568,-4.50515304860084,5.48901216088177,16.049951914124,5.41944202313514
39,4.0651006133782,0.536361050491052,8.55246370470391,0.546529000530113,3.42511359227582,17.5341498491191,11.2791575498415,10.1579089400917,25.7490144398989,16.1800576947378,inf,inf,inf,inf,inf,3.12978849526243,-1.7640186905059,10.3916725351912,0.476578356754992,3.05850517417569,11.4068648020494,6.65755252122736,10.4288165949039,7.63745610250429,9.03267250517124,20.2407312194334,12.3778563840043,10.8911970020991,17.466120115898,15.2439761803587,inf,inf,inf,inf,inf,12.5282860672778,5.58341177644345,17.1571506851561,9.14882213830109,11.1044176667946
40,4.68375441731016,-4.04983574291627,-6.5137010676187,1.28924784511523,-1.14763363702739,9.01458915332878,25.0032821053729,20.7524236184206,20.5994904634517,18.8424463351435,inf,inf,inf,inf,inf,4.19287396506787,-4.33799263367365,-6.2117343982372,0.762434460891884,-1.39860465148778,10.6158771951746,7.10296537099951,0.646640530246971,7.42645085086835,6.44798348682235,11.9329754859375,19.9328719123267,17.9279901597536,21.9452834932401,17.9347802628145,inf,inf,inf,inf,inf,15.8696555588224,8.53961809138119,1.72071267613274,8.08328940377331,8.55331893252741
41,-5.71182275127534,5.04585985931779,7.62901265169946,1.99864187549258,2.24042290880862,8.68127970378716,9.04855669664285,13.4775021013365,10.8716791452854,10.519754411763,inf,inf,inf,inf,inf,-8.8937649359027,3.66303956370447,7.03575856948249,0.181745067755794,0.496694566260014,-1.8539356195368,7.04890337673277,12.6688879943128,6.5986454843953,6.11562530897601,11.4753043240286,8.55612064007409,14.0483442322054,15.0197071922249,12.2748690971333,inf,inf,inf,inf,inf,-3.61436479471004,8.68249618478479,16.8125895184117,5.67262369258175,6.88833615026705
42,3.35869945319004,6.85818079746126,0.695673906709706,3.77394505029861,3.6716248019149,11.7158577653098,23.5629575538306,17.9973066016588,8.3418171211172,15.4044847604791,inf,inf,inf,inf,inf,1.64972018258658,7.03710513494305,-0.189642740325556,1.53440830907873,2.5078977215707,8.08958477527219,13.2886026720226,7.99574345031739,6.97681402391185,9.08768623038101,18.4768932273237,18.0324811109675,19.1284958025734,8.20710430336071,15.9612436110563,inf,inf,inf,inf,inf,7.55787212581241,16.2535966090842,7.50218892294335,8.72348078669794,10.0092846111345
43,1.55764503308596,6.57840151910587,4.90721436700387,-0.465261270930062,3.14449991206641,10.0543276366289,12.0711862764064,7.98673891782387,11.1516216006811,10.3159686078851,inf,inf,inf,inf,inf,-0.369525081043139,5.7530673976631,3.89212793242245,-1.40183971185355,1.96845763429722,10.7897530743666,11.232241235976,7.27130046355008,5.02959874443919,8.58072337958298,15.6013746992165,15.0529788525768,7.77848773093221,16.0976204646016,13.6326154368318,inf,inf,inf,inf,inf,12.6834806668346,12.2015669110908,12.9346376296985,4.67967455461175,10.6248399405589
44,1.92396592483717,5.16273542800519,5.52753152175648,-0.467565706283865,3.03666679207874,10.0896728086274,14.6548655487507,9.03200831584722,15.2766396692981,12.2632965856309,inf,inf,inf,inf,inf,-0.021770630848646,4.07802701115747,4.88661989800418,-1.23337581231881,1.92737511649855,8.74666133725596,9.36899963469148,7.32700328098942,6.35172277470681,7.94859675691091,13.532052714457,22.6354747260473,8.15846773749197,20.4952364495218,16.2053079068795,inf,inf,inf,inf,inf,9.48569581056801,9.07327515747725,11.8569879073585,6.60429866496183,9.2550643850914
45,-6.02053155693725,-1.3790575531432,4.08023796169044,6.41343402948605,0.773520720274008,22.5017357234236,10.0990573062823,25.2084412542129,8.14257574794996,16.4879525079672,inf,inf,inf,inf,inf,-6.33216671848134,-4.11045142702842,3.66704681091844,7.08843511572994,0.0782159452846585,-1.66746702243948,5.38902836545141,9.30720195964662,8.11313255850909,5.28547396529191,14.8072050870622,10.3815052579273,31.0986736321138,8.44799784250103,16.1838454549011,inf,inf,inf,inf,inf,0.0625520757645422,4.26936596926387,9.21899772838426,15.7391423085088,7.32251452048036
46,3.56122698795206,2.29427478350065,6.40496248670069,0.474396939413104,3.18371529939162,16.0122306422774,8.19806085482194,12.3272994349059,9.79583427880917,11.5833563027036,inf,inf,inf,inf,inf,2.45931940025417,-0.435068257522545,5.70027121903512,-2.23403478828528,1.37262189337036,9.51841400980248,6.67700673167553,10.0472502198194,7.07464741832877,8.32932959490654,27.479872252698,9.04978556676644,12.5561864259051,10.9688152380931,15.0136648708657,inf,inf,inf,inf,inf,9.53095864106267,7.01661069000768,12.4087260450589,6.69305583682993,8.91233780323979
47,7.63883676633767,-7.60102175049193,-1.06000472778587,-3.90593107037197,-1.23203019557802,13.0790817260475,18.9907552208002,23.0869760018233,9.81306255260628,16.2424688753193,inf,inf,inf,inf,inf,9.48860119007679,-8.29386423512082,-1.51655631266833,-6.68667834075502,-1.75212442461685,11.9882009834857,4.25142937219521,7.69844248105747,0.987124878569224,6.23129942882689,23.5360687284553,20.415769534453,19.7919610529362,10.5952831955156,18.5847706278401,inf,inf,inf,inf,inf,12.4280494074311,3.30357519880486,7.43618568482182,-0.289689521320973,5.71953019243421
48,3.67952011262958,0.432698265638608,-2.38325670366097,6.60677146124257,2.08393328396245,17.6457797973958,23.0994392573315,14.4469882850872,9.1892100358127,16.0953543439068,inf,inf,inf,inf,inf,2.73500174007853,0.288600075778622,-3.88083616096482,6.55026183947303,1.42325687359134,8.6654603766935,9.94437920083766,5.56854479117627,9.73314970721785,8.47788351898132,24.3893592021118,25.3119648794972,14.7917334009184,10.7740482208954,18.8167764258557,inf,inf,inf,inf,inf,8.95992772832431,10.4307835699672,4.85732486224589,13.8119100123031,9.51498654321013
